CreditScoreScaled,Germany,Spain,GenderCoded,AgeScaled,Tenure,BalanceScaled,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalaryScaled,Exited
0.27,1,0,1,0.21621621621621623,3,0.5327192407084486,1,1,0,0.35102477286580863,0
0.192,1,0,1,0.0945945945945946,3,0.5428609679730921,1,1,0,0.8837440475565417,0
0.494,0,0,0,0.5675675675675675,0,0.5252255208479267,1,0,0,0.053464855893737846,1
0.724,0,1,1,0.7567567567567568,5,0.0,2,0,0,0.7571435072049381,0
0.344,0,0,0,0.21621621621621623,3,0.0,2,1,1,0.01941565419497562,0
0.91,1,0,0,0.10810810810810811,8,0.17023991693201013,2,1,1,0.1442643272432517,0
0.862,0,0,0,0.13513513513513514,4,0.0,2,1,0,0.8885427058284066,0
0.678,0,1,0,0.527027027027027,4,0.0,2,1,0,0.6832563509815187,1
0.64,1,0,1,0.17567567567567569,1,0.5684839609580129,2,1,1,0.879497291991385,0
0.64,0,0,1,0.20270270270270271,2,0.5627968311755581,2,1,0,0.3812658108849395,0
0.348,1,0,0,0.0945945945945946,7,0.5237274225563056,1,0,0,0.9683770300063655,0
0.768,0,1,0,0.28378378378378377,3,0.3692214635830827,2,1,1,0.628358558242312,0
0.278,0,0,0,0.44594594594594594,3,0.0,2,0,1,0.8705166343385793,1
0.456,1,0,0,0.17567567567567569,5,0.40689301381289905,4,0,0,0.9393628591530491,1
0.544,0,1,1,0.28378378378378377,9,0.0,2,0,1,0.5043020608468108,0
0.986,0,0,0,0.2702702702702703,8,0.5376187997286069,1,1,1,0.05396745389184667,0
0.674,0,0,1,0.40540540540540543,4,0.0,2,1,1,0.8544929540771143,0
0.7,0,1,1,0.13513513513513514,8,0.6373120656279209,1,0,0,0.11344573406760344,0
0.12,1,0,0,0.43243243243243246,2,0.4076507318170497,2,1,0,0.4490973888006304,0
0.374,0,0,0,0.3108108108108108,0,0.0,2,0,1,0.8763382403019487,0
0.86,0,0,0,0.33783783783783783,0,0.0,1,0,1,0.07847594445269522,0
0.604,0,1,1,0.5405405405405406,6,0.0,2,0,1,0.8501504393669594,0
0.54,1,0,1,0.22972972972972974,0,0.3068575372574578,1,1,1,0.08616427868861475,0
0.694,0,0,0,0.06756756756756757,10,0.0,2,1,1,0.39865132120117464,0
0.872,0,0,1,0.22972972972972974,3,0.0,2,1,0,0.46355121914142794,0
1.0,1,0,0,0.28378378378378377,5,0.4563279855976584,1,1,0,0.49843710074312086,0
0.798,1,0,1,0.4864864864864865,3,0.5770029576550384,1,1,0,0.4666681668099303,1
0.19,0,0,1,0.17567567567567569,7,0.5781494390810229,1,1,1,0.8794937416523277,0
0.186,1,0,1,0.43243243243243246,3,0.46714703966060483,1,1,0,0.2141634526097242,1
0.574,1,0,1,0.3108108108108108,2,0.5500815091896475,2,1,0,0.701500293278008,0
0.532,1,0,0,0.36486486486486486,6,0.5115726070294118,3,1,1,0.7200138113189809,1
0.812,0,0,0,0.06756756756756757,1,0.44866148642263476,1,1,1,0.5670368020145923,0
0.588,0,0,1,0.20270270270270271,2,0.0,1,1,0,0.48209103969429073,0
1.0,1,0,1,0.3108108108108108,1,0.7053001479604727,2,0,1,0.6290336727157443,0
0.706,1,0,0,0.2702702702702703,9,0.3952502787087777,1,1,0,0.3285780792065642,0
0.668,0,1,0,0.32432432432432434,3,0.41136331488215,1,1,0,0.1549670493532132,0
0.712,1,0,0,0.40540540540540543,10,0.41641656180005193,3,0,1,0.7912612154460751,1
0.46,0,1,1,0.581081081081081,8,0.50188253724849,1,1,1,0.4733764574516866,0
0.854,0,1,0,0.22972972972972974,3,0.0,2,1,1,0.08623893581837064,0
0.652,1,0,1,0.40540540540540543,3,0.32163433368504324,1,0,0,0.5069798165724826,0
0.716,0,0,0,0.35135135135135137,2,0.6452333295960921,2,1,0,0.424333773875405,0
0.918,0,0,1,0.08108108108108109,7,0.4366647829004996,1,1,0,0.9176053813139154,0
0.476,0,0,1,0.2702702702702703,1,0.4953057235310161,1,1,0,0.37982432322286774,0
0.546,0,0,1,0.33783783783783783,1,0.0,2,1,1,0.7319084972614884,0
0.374,0,1,1,0.32432432432432434,1,0.7595483488933694,1,0,1,0.6357768166859934,0
0.372,0,1,1,0.47297297297297297,2,0.5736351360825425,1,1,0,0.010041959007085176,1
0.838,0,0,1,0.40540540540540543,2,0.38478634891162383,2,0,1,0.9894651939260198,0
0.68,0,0,1,0.20270270270270271,5,0.0,2,1,0,0.6900964042066017,0
0.842,0,1,1,0.36486486486486486,0,0.5573002169924849,1,0,0,0.8549485975910699,1
0.294,1,0,1,0.08108108108108109,6,0.44547624894234944,2,1,0,0.27926511981894264,0
0.544,0,1,1,0.25675675675675674,4,0.0,2,1,0,0.022241724084650083,0
0.504,0,1,1,0.16216216216216217,9,0.4530611612069267,2,0,0,0.5106704690297923,0
0.386,0,0,0,0.1891891891891892,7,0.5869190156051008,1,1,0,0.5638556982191798,0
0.34,0,1,1,0.36486486486486486,7,0.42655976376703386,1,1,0,0.1644774575972005,0
0.638,0,0,1,0.25675675675675674,1,0.5003208673290419,1,1,1,0.8113242314641047,0
0.562,0,1,0,0.3108108108108108,0,0.0,1,0,0,0.43978324930030815,0
0.374,1,0,1,0.40540540540540543,4,0.5254515887307073,1,1,0,0.832406344805929,1
0.764,0,0,1,0.5945945945945946,2,0.0,2,1,1,0.1271485926906019,0
0.988,0,1,1,0.5135135135135135,5,0.39669373330024155,1,0,1,0.7861674789942439,1
0.976,0,1,1,0.22972972972972974,0,0.0,2,0,1,0.9865658670403024,0
0.604,0,0,1,0.12162162162162163,10,0.42767850484633024,2,0,0,0.2221421145719416,0
0.62,0,0,1,0.20270270270270271,0,0.29009156665959474,1,0,0,0.9052885050522324,0
0.684,0,1,0,0.35135135135135137,8,0.0,1,0,1,0.7953649073486517,0
0.476,0,0,0,0.22972972972972974,0,0.0,2,1,1,0.7774425457631203,0
0.366,1,0,0,0.05405405405405406,10,0.46131718260589394,1,0,0,0.21922328582379616,0
1.0,0,0,1,0.33783783783783783,4,0.6427172482660191,1,1,1,0.7003668350327457,0
0.322,0,0,1,0.12162162162162163,8,0.0,2,1,1,0.24541233687817182,0
0.36,0,1,1,0.35135135135135137,6,0.0,2,0,0,0.27943563610324784,0
0.408,0,0,1,0.17567567567567569,1,0.0,2,0,1,0.9633368486690478,0
0.47,1,0,0,0.2972972972972973,3,0.6467207861167855,2,1,0,0.6851500818328151,0
0.808,0,0,1,0.28378378378378377,3,0.29851295400455224,1,0,0,0.17210933644163015,0
0.248,0,0,1,0.4864864864864865,3,0.0,1,1,0,0.5420397147927626,1
0.974,1,0,1,0.22972972972972974,0,0.5740880689845028,1,1,0,0.7266380939379711,0
0.434,0,0,0,0.06756756756756757,9,0.3727497487127144,1,0,1,0.4071090289122611,0
0.9,0,1,1,0.2702702702702703,1,0.0,2,1,0,0.2577338635839722,0
0.592,0,0,1,0.0,10,0.0,2,0,1,0.26394305656190165,0
0.554,1,0,1,0.2702702702702703,8,0.42616075714247165,2,0,1,0.4213327872811853,0
0.31,0,0,1,0.10810810810810811,8,0.4502727382261061,1,1,0,0.7250694441319145,0
0.432,1,0,0,0.22972972972972974,1,0.49040628408131764,1,1,0,0.33120092968878523,1
0.538,1,0,0,0.20270270270270271,3,0.40051687918389495,2,0,1,0.1821931994505475,0
0.814,0,0,0,0.35135135135135137,4,0.4915228728923365,1,1,0,0.6856890333026804,0
0.596,0,0,1,0.1891891891891892,0,0.0,1,0,1,0.5866146717011473,0
0.542,0,1,1,0.32432432432432434,8,0.2737513067556632,1,1,1,0.3707660581585541,0
0.386,1,0,1,0.4189189189189189,6,0.2372763379745139,1,1,0,0.5212596802994686,0
0.616,0,0,0,0.33783783783783783,7,0.5590331915240965,2,1,0,0.013687007109178924,0
0.566,1,0,1,0.43243243243243246,7,0.35194628225348384,1,1,1,0.9797214633997546,0
0.596,0,0,0,0.013513513513513514,1,0.0,2,0,1,0.11046194911614057,0
0.302,1,0,1,0.2972972972972973,5,0.4569806808812295,1,0,0,0.632682121142569,0
0.666,0,0,0,0.32432432432432434,4,0.591012629868964,1,1,1,0.2234265872390813,1
0.538,0,1,0,0.2702702702702703,1,0.0,1,1,0,0.5622089409538611,1
0.71,0,0,0,0.22972972972972974,3,0.0,2,0,1,0.3316288205523627,0
0.576,1,0,0,0.47297297297297297,1,0.49389244055225767,1,1,0,0.08323844927190545,1
0.72,0,0,0,0.17567567567567569,1,0.0,2,1,0,0.1003581842065917,0
0.48,0,0,0,0.4864864864864865,4,0.0,2,1,1,0.4690893480327371,1
0.75,0,0,1,0.33783783783783783,2,0.6612087003133423,2,1,0,0.6539821552958307,0
0.576,0,0,0,0.1891891891891892,0,0.0,2,1,0,0.8006685138430719,0
0.882,0,0,1,0.24324324324324326,6,0.4430841621791541,1,1,1,0.9498823637657396,0
0.704,0,0,0,0.2972972972972973,1,0.41271434150813985,1,0,0,0.048509332641267236,1
0.514,0,0,0,0.1891891891891892,6,0.0,2,0,0,0.9803457730213235,0
0.37,0,0,1,0.16216216216216217,6,0.41373359996483033,1,1,1,0.6285547769812017,0
0.602,0,0,1,0.36486486486486486,2,0.6612309802756968,2,1,0,0.11522565404996174,1
0.312,1,0,1,0.5540540540540541,8,0.47490237968730653,2,1,1,0.8534223018298247,0
0.322,0,1,0,0.527027027027027,8,0.49004083689915695,1,1,1,0.9063224537943374,0
0.814,0,0,0,0.44594594594594594,1,0.0,1,1,1,0.1141286492860068,1
0.836,1,0,1,0.4189189189189189,1,0.5316288378281397,1,1,0,0.511977093812459,1
0.814,0,0,1,0.1891891891891892,9,0.0,2,1,0,0.5797522663414356,0
0.626,0,1,1,0.6216216216216216,6,0.0,2,0,1,0.07933227623238019,0
0.374,1,0,0,0.25675675675675674,7,0.6313796569754677,4,1,1,0.5884511970893219,1
0.44,1,0,1,0.14864864864864866,4,0.4863673932312518,2,1,1,0.8689889384436212,0
1.0,0,0,0,0.22972972972972974,5,0.0,1,1,1,0.40494477222574754,0
0.622,1,0,0,0.6216216216216216,8,0.5131631332865069,2,1,0,0.9470234407385905,1
0.618,0,0,1,0.4864864864864865,8,0.5318355352964225,1,1,0,0.2839082132343639,0
0.208,0,1,1,0.2972972972972973,2,0.4909443910075202,1,1,0,0.7415628192492383,0
0.716,0,0,0,0.5540540540540541,2,0.0,1,1,0,0.8983934465741478,1
0.74,0,0,0,0.25675675675675674,2,0.479592650545885,2,1,1,0.6923592703103145,0
0.87,0,0,0,0.28378378378378377,1,0.5187284606271814,1,1,0,0.8190123656809225,1
0.786,0,1,0,0.24324324324324326,8,0.3695403181427169,1,1,1,0.1684270847865971,0
0.286,0,1,0,0.40540540540540543,7,0.0,2,1,0,0.24269077696920052,0
0.414,0,1,1,0.21621621621621623,3,0.0,1,0,1,0.6171409369594796,0
1.0,0,0,1,0.2972972972972973,1,0.3065555819894843,1,1,0,0.8709424750063631,0
0.898,0,0,0,0.1891891891891892,3,0.42266531403248225,2,1,1,0.08964066068309522,0
0.812,0,0,1,0.21621621621621623,1,0.4110563775116821,1,1,1,0.45028030176881884,0
0.804,0,0,1,0.2702702702702703,0,0.581809092289224,2,1,1,0.6884789997444757,0
0.692,0,1,0,0.24324324324324326,3,0.0,3,1,0,0.32517265398845585,0
0.56,0,1,0,0.4189189189189189,1,0.0,2,0,1,0.8143113167307477,0
0.618,0,1,0,0.2702702702702703,9,0.0,2,1,1,0.1784644433543403,0
0.67,0,1,1,0.28378378378378377,9,0.0,2,1,1,0.09408138477224573,0
0.498,0,1,0,0.17567567567567569,3,0.0,1,1,1,0.650436566692119,1
0.418,0,1,0,0.17567567567567569,1,0.5547394163104231,1,0,1,0.716813355675467,0
0.53,0,1,1,0.013513513513513514,5,0.0,2,1,0,0.7996230640026123,0
0.46,1,0,0,0.24324324324324326,3,0.29882606918211296,1,1,1,0.06044622261425966,0
0.274,0,1,1,0.35135135135135137,6,0.24588250153677932,1,1,1,0.2654073464015813,0
0.592,1,0,0,0.22972972972972974,1,0.4860648799677989,2,1,1,0.7142094069983683,0
0.922,0,0,0,0.22972972972972974,7,0.0,1,1,1,0.0008331295638733498,0
0.352,0,1,1,0.22972972972972974,5,0.0,2,1,1,0.528083231948651,0
0.834,0,1,1,0.25675675675675674,7,0.0,2,1,1,0.1236251562024173,0
0.396,0,0,0,0.20270270270270271,1,0.31928433572371956,2,0,1,0.4112097205283104,0
0.774,0,1,0,0.36486486486486486,2,0.0,2,0,1,0.8885053022563655,0
0.526,1,0,1,0.2972972972972973,1,0.5893102653750772,3,0,0,0.5397992008236786,1
0.722,0,1,1,0.24324324324324326,8,0.0,2,1,0,0.2760055085260642,0
1.0,0,1,0,0.47297297297297297,7,0.2606921399840071,2,0,0,0.9131974603574641,1
0.804,0,0,0,0.47297297297297297,8,0.45529712880636114,1,1,1,0.25790192963428005,0
0.72,0,0,0,0.25675675675675674,5,0.0,2,1,0,0.5770137548135846,0
0.628,0,1,0,0.47297297297297297,7,0.747722631128838,1,1,0,0.9319960556233119,1
0.32,0,0,0,0.05405405405405406,3,0.6250918052026622,1,0,0,0.22183548528884506,0
0.454,0,0,0,0.21621621621621623,2,0.0,2,1,1,0.4201489742270387,0
0.358,0,0,1,0.32432432432432434,1,0.6277405300295431,1,1,1,0.41136448530834685,0
0.814,0,1,0,0.35135135135135137,9,0.0,2,1,0,0.8876714726256357,0
0.682,0,0,1,0.3108108108108108,2,0.0,1,1,1,0.2842238433770425,1
0.542,0,1,1,0.21621621621621623,8,0.0,1,0,0,0.2398282535982186,0
0.718,0,1,1,0.22972972972972974,2,0.0,2,1,0,0.5249041783490322,0
0.812,0,1,1,0.013513513513513514,4,0.519231613122284,1,1,1,0.6676823136609547,0
0.876,0,0,0,0.3108108108108108,6,0.0,1,1,1,0.12781115596539466,0
0.71,0,0,0,0.28378378378378377,5,0.5953798213449931,2,1,0,0.48036572492673046,0
0.266,0,0,1,0.14864864864864866,9,0.0,1,1,1,0.40815332864288534,0
0.738,0,1,1,0.22972972972972974,1,0.40187607645797546,1,1,1,0.8250657437785308,0
0.886,1,0,0,0.1891891891891892,1,0.3842555357834729,1,1,1,0.690967137361618,0
0.486,0,0,1,0.3108108108108108,6,0.0,2,1,1,0.4956718866651765,0
0.402,0,0,1,0.4594594594594595,1,0.0,1,0,0,0.31789520899245877,1
0.68,0,0,1,0.28378378378378377,6,0.0,2,1,0,0.8026831562414211,0
0.946,0,0,1,0.7162162162162162,5,0.5942854327826887,1,0,1,0.8134350830504313,0
0.324,0,1,1,0.28378378378378377,3,0.0,1,1,0,0.6743974549569484,0
0.904,0,1,1,0.3108108108108108,5,0.0,2,1,1,0.6731378846679857,0
0.2,0,1,0,0.21621621621621623,2,0.0,2,1,0,0.8774305446170109,0
0.602,1,0,1,0.3108108108108108,1,0.35958069668844433,1,1,0,0.8717137486629972,0
0.694,0,0,0,0.20270270270270271,1,0.34814015523195097,1,1,0,0.8626470327916316,0
0.522,0,0,1,0.13513513513513514,2,0.0,2,0,0,0.12693337213703906,0
0.586,0,0,0,0.20270270270270271,0,0.5492738107332742,1,1,1,0.9243148220655073,0
0.944,0,0,1,0.25675675675675674,3,0.4207405484832507,1,1,0,0.9131539562028173,0
0.564,0,0,1,0.2702702702702703,4,0.0,2,0,0,0.9625621246829071,0
0.45,0,1,0,0.10810810810810811,7,0.0,2,1,0,0.5625339719943254,0
0.644,0,0,1,0.17567567567567569,6,0.3631982610947736,1,1,0,0.8865063613575097,0
0.334,0,1,1,0.28378378378378377,3,0.0,2,0,1,0.06227559731954401,0
0.542,0,1,1,0.28378378378378377,8,0.0,2,1,0,0.1805741448308313,0
0.85,1,0,0,0.7972972972972973,6,0.5385475832040013,1,1,0,0.18914336319118472,0
0.5,0,0,1,0.14864864864864866,8,0.0,2,0,1,0.17369583795252444,0
0.58,0,0,1,0.13513513513513514,7,0.0,2,1,1,0.6554941996960709,0
0.804,0,0,0,0.24324324324324326,1,0.34610845383478206,1,1,1,0.52639512073403,0
0.526,0,0,1,0.10810810810810811,4,0.4003480855513886,1,0,1,0.7482826109893495,0
0.268,0,0,0,0.1891891891891892,3,0.0,2,1,1,0.6969636100247573,0
0.322,0,0,0,0.20270270270270271,3,0.0,2,1,0,0.6621888890389032,0
0.79,0,0,0,0.1891891891891892,2,0.0,4,0,1,0.8985535618651581,1
0.872,0,1,0,0.1891891891891892,6,0.45641076821270343,1,1,0,0.07893293809558811,0
0.754,0,0,1,0.22972972972972974,5,0.5435053730381127,1,0,0,0.7137838163544618,0
0.544,0,0,1,0.17567567567567569,5,0.4235212392410002,1,1,1,0.012835475787937745,0
0.888,0,0,1,0.08108108108108109,10,0.582414756525249,1,1,1,0.44494484223243314,0
0.572,0,1,1,0.4594594594594595,4,0.44354474759054563,1,0,1,0.16464002312220816,1
0.782,0,1,0,0.32432432432432434,9,0.48249323061805693,2,1,0,0.1955736772861808,0
0.674,0,0,1,0.21621621621621623,5,0.5112456615353269,1,1,0,0.9554964499109664,0
0.62,0,1,1,0.16216216216216217,4,0.0,2,1,0,0.6457490690360929,0
0.62,0,0,1,0.22972972972972974,7,0.0,2,1,0,0.06604140695436414,0
0.534,0,0,0,0.8243243243243243,7,0.0,1,1,1,0.8029646831272386,0
0.824,0,0,1,0.1891891891891892,10,0.7643567553662923,1,1,0,0.8983170392772509,0
0.804,0,1,0,0.22972972972972974,2,0.0,1,1,0,0.221640966712321,1
0.422,0,1,1,0.21621621621621623,4,0.33934809946141875,2,1,1,0.1460428970966727,0
0.518,0,0,1,0.10810810810810811,10,0.503759036188757,1,0,1,0.21822039004724947,0
0.906,0,0,1,0.13513513513513514,3,0.0,2,1,0,0.7982883365361392,0
0.412,0,0,0,0.2972972972972973,9,0.5175821386284766,1,0,0,0.08991538691945078,0
0.362,0,0,0,0.47297297297297297,5,0.5087421749603595,1,1,0,0.7075169178656562,1
0.122,0,0,0,0.22972972972972974,2,0.0,2,1,1,0.4691158005589533,0
0.474,1,0,0,0.35135135135135137,5,0.500538565279632,2,1,1,0.2092232808233186,1
0.666,0,1,1,0.5135135135135135,7,0.20291589306239835,3,0,0,0.4881352669179906,1
0.608,0,0,1,0.14864864864864866,2,0.36650581915549857,1,1,0,0.18528809501307372,0
0.64,1,0,0,0.24324324324324326,2,0.33585923272672186,2,0,0,0.19303398474554317,0
0.61,0,0,0,0.24324324324324326,2,0.5864914714974514,1,1,1,0.4390683310256129,0
0.804,0,0,0,0.24324324324324326,7,0.0,2,1,0,0.9243646768266368,0
0.368,0,0,0,0.06756756756756757,5,0.4177889516815373,1,0,1,0.8009009360393917,0
0.57,0,0,1,0.32432432432432434,1,0.5849654734318623,2,0,1,0.8218060824808769,0
0.282,1,0,1,0.7027027027027027,6,0.5928539352372113,2,1,1,0.0890422535352126,0
0.332,0,0,1,0.12162162162162163,9,0.0,1,1,0,0.7134134309826589,1
0.36,0,0,0,0.40540540540540543,0,0.0,1,1,0,0.4253881745706714,0
0.674,0,1,1,0.22972972972972974,3,0.0,2,1,1,0.8822773074828646,0
0.668,0,0,0,0.3108108108108108,6,0.5388793912301205,2,1,1,0.6098397396951408,0
0.712,1,0,1,0.06756756756756757,2,0.37187198196686155,2,0,1,0.6359380320820637,0
0.28,1,0,1,0.20270270270270271,5,0.38398458912142375,2,0,0,0.5415605190295673,0
0.892,0,0,1,0.35135135135135137,8,0.6589376587123482,1,1,1,0.2859971627290406,0
0.998,0,0,1,0.12162162162162163,0,0.0,2,0,1,0.7894767950339256,0
0.858,0,0,0,0.3108108108108108,10,0.39771606073206855,1,1,0,0.43462125632997944,0
0.888,0,1,0,0.05405405405405406,4,0.4561224041203343,1,1,1,0.5387589014750909,0
0.796,0,1,1,0.24324324324324326,4,0.5642671492636712,1,1,0,0.4107720287287435,0
0.626,0,1,0,0.05405405405405406,9,0.0,1,1,0,0.14563545818625676,1
0.59,0,1,0,0.5,1,0.5327926171139844,1,0,1,0.08542770834614705,0
0.228,0,0,0,0.20270270270270271,10,0.5878629845288978,2,1,0,0.5022277127465672,0
0.774,0,0,1,0.4864864864864865,9,0.0,1,1,0,0.41733395539273993,1
0.48,0,0,0,0.14864864864864866,4,0.0,2,1,0,0.6092343318786944,0
0.344,1,0,0,0.25675675675675674,3,0.3787297464081931,1,1,1,0.6455416992322766,0
0.596,0,0,0,0.21621621621621623,3,0.0,1,1,0,0.2736003788361788,0
0.808,0,0,1,0.25675675675675674,6,0.0,1,1,1,0.5807061574380352,0
0.638,0,0,1,0.43243243243243246,4,0.5967108398473658,3,1,1,0.6243638267454541,1
0.596,1,0,0,0.33783783783783783,1,0.4303076998314336,1,0,0,0.9322254275283288,1
0.826,0,0,1,0.2972972972972973,3,0.0,2,1,0,0.6714117698240181,0
0.88,0,1,1,0.1891891891891892,3,0.0,1,1,0,0.45520792235658497,0
0.462,0,0,1,0.25675675675675674,7,0.0,2,1,1,0.37158133601758964,0
0.706,0,0,1,0.33783783783783783,8,0.0,2,1,0,0.048470028887758775,0
0.442,0,0,0,0.20270270270270271,9,0.40660831654796575,2,0,0,0.6430059570689001,0
0.614,0,1,0,0.12162162162162163,8,0.0,2,0,0,0.032286383349609885,0
0.774,0,0,1,0.35135135135135137,7,0.0,2,0,0,0.28946264368247165,0
0.886,0,1,1,0.14864864864864866,8,0.3853140133509984,2,0,0,0.9606371408469508,0
0.866,0,1,0,0.35135135135135137,3,0.32607545956208756,1,1,0,0.8210881639196543,1
0.802,0,1,1,0.20270270270270271,4,0.3159912855454579,1,1,0,0.5877370288862586,0
0.458,0,0,1,0.17567567567567569,6,0.0,2,1,0,0.13070083192944923,0
0.61,1,0,0,0.24324324324324326,10,0.48750626200462505,1,1,0,0.04585477913140704,0
0.528,1,0,1,0.33783783783783783,8,0.5609199336670917,1,1,1,0.8329654482003032,0
0.656,1,0,1,0.4189189189189189,2,0.4660581911962742,1,1,0,0.9753031414500084,1
0.424,0,1,1,0.3108108108108108,5,0.6594113171606847,2,1,0,0.42891961182292904,0
0.722,1,0,0,0.47297297297297297,5,0.49344747901428826,1,1,0,0.512133558754861,0
0.54,0,0,1,0.25675675675675674,0,0.42865587378524883,1,1,0,0.35585578422739367,0
0.174,0,0,1,0.4189189189189189,9,0.44493877972526613,2,0,1,0.8322231773134334,0
0.682,1,0,0,0.3108108108108108,8,0.43505297310154895,3,1,1,0.7442569765412597,1
0.404,0,1,0,0.21621621621621623,4,0.0,2,1,0,0.7014425377623563,0
0.83,1,0,1,0.21621621621621623,5,0.3429885416824018,2,1,1,0.5210943645118108,0
0.714,1,0,0,0.44594594594594594,10,0.39234348097269295,1,0,0,0.3538690444937491,1
0.828,0,1,1,0.14864864864864866,5,0.0,2,1,0,0.3293149495776846,0
0.47,0,0,0,0.1891891891891892,8,0.5767515806915867,2,0,0,0.8574367852129878,0
0.868,0,0,1,0.17567567567567569,7,0.0,2,1,1,0.7160325311067207,0
0.51,0,0,1,0.3108108108108108,5,0.36513992593566574,1,1,1,0.14209487006009072,0
0.698,0,1,1,0.2972972972972973,2,0.0,1,1,0,0.3919161279902231,0
0.388,0,0,0,0.2972972972972973,7,0.0,1,0,1,0.8054036160453324,0
0.906,0,0,0,0.1891891891891892,9,0.7657405442982846,1,1,1,0.2713552644277528,1
0.77,0,0,1,0.3108108108108108,7,0.7170401337052825,1,1,1,0.6859123546298672,0
0.646,0,0,1,0.5540540540540541,0,0.7096828038826442,2,0,1,0.1052707033521701,1
0.604,0,0,1,0.16216216216216217,2,0.7021438863882942,2,1,1,0.761068832073463,0
0.688,0,0,1,0.32432432432432434,3,0.6252108176670457,2,0,0,0.4444382938570633,0
0.782,0,0,0,0.35135135135135137,7,0.0,2,1,1,0.952706883507375,0
0.48,0,1,1,0.16216216216216217,3,0.0,2,1,0,0.41543352390153254,0
0.918,0,1,0,0.20270270270270271,3,0.0,2,0,1,0.7071435322073257,0
0.346,0,0,1,0.21621621621621623,2,0.6440419295340193,1,1,1,0.25675992057241465,0
0.38,0,0,1,0.40540540540540543,2,0.43583149636571566,1,1,0,0.4434996542169776,1
0.492,0,1,0,0.14864864864864866,6,0.0,2,1,0,0.5834816724997237,0
0.494,0,0,0,0.24324324324324326,9,0.0,2,1,1,0.035725961829354703,0
0.114,0,1,1,0.25675675675675674,1,0.0,1,1,1,0.2457711711468445,1
0.796,0,0,1,0.5675675675675675,0,0.607161656750755,1,1,0,0.633719270190303,1
0.424,0,0,0,0.44594594594594594,1,0.4968652411821867,1,1,1,0.32692562139684334,1
0.768,1,0,0,0.3918918918918919,10,0.3647777470127413,2,1,1,0.6941879449487426,0
0.72,0,0,1,0.36486486486486486,1,0.0,2,1,1,0.18073265996902704,0
0.378,0,1,0,0.28378378378378377,6,0.24732065517118923,1,0,1,0.29874633027454117,0
0.384,0,0,1,0.1891891891891892,7,0.42994237221973275,1,1,0,0.6265151321951246,0
0.734,0,0,0,0.24324324324324326,2,0.3964667885674219,2,1,0,0.4713607149482775,1
0.664,0,1,0,0.43243243243243246,10,0.5103227768692858,1,1,1,0.5112917283600583,0
0.33,0,0,1,0.20270270270270271,2,0.0,2,1,1,0.6801519045068803,0
0.352,0,1,0,0.20270270270270271,8,0.45689718084342534,2,1,0,0.5505665791083048,1
0.704,0,0,1,0.10810810810810811,5,0.22614149832706978,2,1,1,0.5022011602108001,1
0.602,1,0,1,0.21621621621621623,2,0.3601267749786377,2,0,0,0.9680242463155231,0
0.884,1,0,1,0.24324324324324326,5,0.4612440054844579,2,0,0,0.009299238077236375,0
0.934,1,0,1,0.5405405405405406,3,0.4556734170435494,2,1,1,0.21411809827838554,0
0.648,1,0,0,0.24324324324324326,6,0.4016078400596832,1,1,0,0.9108133826780457,0
0.582,0,0,0,0.2972972972972973,9,0.0,1,0,0,0.7582578136212008,1
0.326,0,1,1,0.28378378378378377,7,0.3548847263046123,2,1,1,0.73370631895346,0
0.422,0,0,1,0.21621621621621623,1,0.3141894384289653,1,1,1,0.0606888957895479,0
0.554,1,0,1,0.16216216216216217,6,0.4478828834448282,1,1,1,0.5901439087432849,0
0.664,1,0,1,0.8513513513513513,6,0.4863693860722495,1,1,1,0.2538857460887514,0
0.666,0,0,0,0.14864864864864866,0,0.629056681938073,1,0,0,0.6494624236614596,0
